band_id,phase,source,record,species,formula,charge,n_c,uid,temperature_K,resolution_cm,frequency_cm,intensity,intensity_unit,snr,fwhm_cm,u_c_cm,u_res_cm,source_ref,role,family,temperature_source,chi_F_cm_per_K,chi_F_source,nu_m_cm,u_296_cm,delta_T_cm,u_T_cm,u_band_cm,u_band_without_T_cm,nu_m_source
2888,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1036.4,92.39,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2889,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1164.1,15.79,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2890,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1182.9,622.11,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2891,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1192.8,52.43,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2892,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1198.0,31.18,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2893,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1309.0,3033.8,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2894,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1329.8,676.98,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2895,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1356.8,898.34,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2896,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1365.1,908.97,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2897,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1370.2,544.61,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2898,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1383.2,26.68,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2899,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1401.5,24.26,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2900,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1415.0,252.35,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2901,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1466.0,316.43,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2902,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1508.3,368.75,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2903,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1530.1,49.12,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2904,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1555.5,291.61,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2905,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1570.7,74.33,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2906,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,1584.9,56.85,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2907,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2567.1,44.02,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2908,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2577.1,37.96,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2909,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2615.4,119.8,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2910,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2639.2,13.85,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2911,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2665.5,103.21,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2912,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2678.0,140.08,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2913,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2776.8,198.98,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2914,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2798.0,144.36,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2915,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2813.9,100.21,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2916,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,2950.5,166.03,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-stretch,,,,,,,,,,
2917,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,3165.4,62.072,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-stretch,,,,,,,,,,
2918,matrix,PAHdb experimental 3.10 (Ar matrix),uid 542,"dibenzo[hi,wx]heptacene or naptho-anthraceno-pyrene",C36H20+,1,36,542,,,4903.0,8853.2,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,above 3200,,,,,,,,,,
2919,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,534.6,7748.5,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,low / skeletal,,,,,,,,,,
2920,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,588.3,23986.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,low / skeletal,,,,,,,,,,
2921,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,612.7,1583.6,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,low / skeletal,,,,,,,,,,
2922,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,625.9,1511.5,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,low / skeletal,,,,,,,,,,
2923,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,651.1,858.88,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2924,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,665.5,177.08,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2925,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,675.1,147.2,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2926,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,719.8,62180.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2927,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,733.6,23360.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2928,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,763.8,10582.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2929,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,782.4,7674.1,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2930,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,836.3,313.06,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2931,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,853.7,792.63,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2932,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,885.0,6863.6,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2933,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,911.2,5252.4,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
2934,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,972.4,52.88,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2935,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,985.5,191.41,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2936,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1000.4,80.16,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2937,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1012.9,984.93,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2938,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1024.9,308.45,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2939,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1039.5,616.61,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2940,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1057.1,510.57,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2941,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1089.9,350.41,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
2942,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1109.3,53.08,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2943,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1152.4,2688.9,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2944,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1164.2,435.57,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2945,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1174.6,137.41,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2946,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1184.5,440.33,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2947,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1216.8,32.62,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2948,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1230.9,54.42,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2949,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1236.3,8.21,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
2950,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1274.1,9293.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2951,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1344.0,1414.2,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2952,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1368.5,314.67,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2953,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1405.1,152.23,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2954,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1423.5,382.9,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2955,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1442.6,3603.6,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2956,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1467.1,349.57,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
2957,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1500.1,2531.2,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2958,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1525.9,3156.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2959,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1550.1,28.71,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2960,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1556.4,36.48,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2961,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1648.2,10466.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,CC-stretch (6.2 um),,,,,,,,,,
2962,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1663.5,5728.1,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2963,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1688.8,20014.0,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2964,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1731.6,8875.3,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2965,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1790.9,3635.4,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2966,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1851.0,2921.3,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
2967,matrix,PAHdb experimental 3.10 (Ar matrix),uid 541,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",C40H22-,-1,40,541,,,1935.1,3112.3,relative (PAHdb experimental),,,,,10.1016/j.saa.2014.04.017,matrix,overtone / combination region,,,,,,,,,,
