pair_id,uid,formula,charge,n_c,n_h,has_n,n_solo,n_duo,n_trio,n_quartet,point_group,ladder,lab_doi,species_name,nu_lab_cm,rel_int_lab,nu_scaled_cm,nu_unscaled_cm,scale,scale_region,intensity_km_mol,log10_intensity,rel_int_comp,irrep,family,n_candidates,y_cm
1143,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",749.6,1.0,751.4193,767.2241168062079,0.9794,0,64.0488,1.8065109973397162,0.9126,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-1.819
1144,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",838.5,0.9294,838.4256,856.0604451705126,0.9794,0,51.7542,1.7139455997871025,0.7374,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,0.074
1145,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1379.7,0.6553,1371.215,1414.9365390568569,0.9691,1,58.24,1.7652213663049807,0.8298,B2,CC-stretch/CH-ip (7.7 um),1,8.485
1146,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",3076.3,0.6203,3074.1086,3203.1974575388144,0.9597,2,70.1836,1.8462356411668777,1.0,B2,CH-stretch,12,2.191
1147,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1492.2,0.3939,1490.3795,1537.9006294500052,0.9691,1,33.106,1.5199067107167379,0.4717,B2,CC-stretch/CH-ip (7.7 um),2,1.821
1148,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",3043.6,0.3858,3050.4272,3178.521621340002,0.9597,2,2.2075,0.3439007122496062,0.0315,B2,CH-stretch,6,-6.827
1149,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1615.1,0.3734,1613.4855,1664.9318955732124,0.9691,1,1.1519,0.06141477827707333,0.0164,A1,CC-stretch (6.2 um),3,1.614
1150,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",3061.6,0.2884,3060.682,3189.207043867875,0.9597,2,4.7912,0.6804443000761523,0.0683,B2,CH-stretch,11,0.918
1151,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",747.5,0.1721,726.1514,741.424749846845,0.9794,0,2.1821,0.3388746493013815,0.0311,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,21.349
1152,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1437.8,0.1315,1426.7229,1472.2143225673306,0.9691,1,8.7392,0.9414716784596393,0.1245,A1,CC-stretch/CH-ip (7.7 um),3,11.077
1153,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1548.8,0.1263,1548.6816,1598.061706738211,0.9691,1,10.6212,1.0261735867959971,0.1513,B2,CC-stretch (6.2 um),3,0.118
1154,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",592.3,0.1185,594.0781,606.5735143965693,0.9794,0,10.1877,1.0080761476909816,0.1452,B2,low / skeletal,2,-1.778
1155,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1416.6,0.1164,1413.1287,1458.1866680425137,0.9691,1,4.074,0.6100210246641453,0.058,B2,CC-stretch/CH-ip (7.7 um),2,3.471
1156,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",902.5,0.1142,883.4751,902.057484173984,0.9794,0,10.6477,1.0272558063490382,0.1517,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,19.025
1157,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1495.4,0.1136,1521.7826,1570.3050252811888,0.9691,1,3.351,0.5251744278352715,0.0477,A1,CC-stretch (6.2 um),2,-26.383
1158,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",516.5,0.1108,519.8118,530.7451500918929,0.9794,0,1.5955,0.2028968085295292,0.0227,A1,low / skeletal,4,-3.312
1159,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1214.9,0.0991,1217.025,1255.8301516871325,0.9691,1,2.4306,0.3857134935672319,0.0346,B2,CH-ip-bend (8.6 um),5,-2.125
1160,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1192.1,0.0984,1193.1412,1231.184810649056,0.9691,1,3.7982,0.5795778294398342,0.0541,B2,CH-ip-bend (8.6 um),4,-1.041
1161,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1457.7,0.0748,1452.0622,1498.3615725931277,0.9691,1,8.2226,0.9150091639040512,0.1172,B2,CC-stretch/CH-ip (7.7 um),1,5.638
1162,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1224.1,0.072,1218.3063,1257.1523062635436,0.9691,1,7.7358,0.8885052330476458,0.1102,A1,CH-ip-bend (8.6 um),4,5.794
1163,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",962.8,0.0702,964.2217,984.5024504798856,0.9794,0,5.7413,0.7590102406388325,0.0818,B2,ring / CH-ip (9-10.5 um),1,-1.422
1164,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",537.6,0.0637,536.2285,547.5071472329998,0.9794,0,3.1772,0.5020445538773534,0.0453,B2,low / skeletal,3,1.371
1165,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",886.7,0.0604,879.7655,898.2698590974065,0.9794,0,4.1035,0.6131544377592651,0.0585,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,6.935
1166,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1106.2,0.0592,1097.5961,1132.5932308327317,0.9691,1,4.0216,0.6043988722200189,0.0573,A1,ring / CH-ip (9-10.5 um),3,8.604
1167,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",521.1,0.059,521.3596,532.3255054114763,0.9794,0,8.2181,0.9147714215673661,0.1171,B1,low / skeletal,4,-0.26
1168,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",786.5,0.0561,785.2258,801.7416785787217,0.9794,0,1.3538,0.13155450976123967,0.0193,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,1.274
1169,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",944.8,0.0526,928.8843,948.4217888503164,0.9794,0,8.1238,0.9097592229595586,0.1158,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,15.916
1170,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",864.7,0.0526,866.308,884.5293036552991,0.9794,0,16.7571,1.224198861372277,0.2388,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-1.608
1171,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1328.9,0.0442,1328.883,1371.2547724693015,0.9691,1,2.5286,0.4028801336021066,0.036,A1,CC-stretch/CH-ip (7.7 um),1,0.017
1172,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1585.0,0.0384,1585.4919,1636.0457125167682,0.9691,1,16.0517,1.2055210343435054,0.2287,B2,CC-stretch (6.2 um),4,-0.492
1173,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1002.6,0.0346,996.4024,1017.3600163365325,0.9794,0,2.6005,0.4150568581108509,0.0371,A1,ring / CH-ip (9-10.5 um),1,6.198
1174,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1038.0,0.0344,1047.5177,1069.550439044313,0.9794,0,4.1456,0.6175873956417496,0.0591,B2,ring / CH-ip (9-10.5 um),2,-9.518
1175,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1219.4,0.0334,1211.1799,1249.7986791868746,0.9691,1,3.2526,0.5122306576642379,0.0463,A1,CH-ip-bend (8.6 um),5,8.22
1176,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",716.0,0.0297,718.36,733.469471104758,0.9794,0,1.0846,0.035269600099436256,0.0155,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-2.36
1177,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1279.6,0.0232,1270.4326,1310.9406665978745,0.9691,1,3.1442,0.4975101633641293,0.0448,B2,CC-stretch/CH-ip (7.7 um),2,9.167
1178,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1575.3,0.0198,1563.7634,1613.6243937674133,0.9691,1,3.8286,0.583039995006035,0.0546,A1,CC-stretch (6.2 um),3,11.537
1179,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",1307.3,0.0163,1295.4242,1336.7291301207306,0.9691,1,2.0413,0.3099068355686808,0.0291,A1,CC-stretch/CH-ip (7.7 um),2,11.876
1180,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",645.9,0.0149,647.2542,660.8680824994894,0.9794,0,1.0096,0.004149341900059117,0.0144,A1,low / skeletal,1,-1.354
1181,311,C21H13N,0,21,13,1,1,4,0,8,1-A1,,10.1016/j.saa.2017.03.044,"dibenz[a,j]acridine""",726.8,0.0052,703.8211,718.6247702675107,0.9794,0,1.5891,0.20115122765526014,0.0226,A1,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,22.979
1182,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",3061.6,1.0,3061.9172,3190.494112743565,0.9597,2,8.4071,0.9246462132539535,0.1726,A',CH-stretch,12,-0.317
1183,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",747.1,0.4321,749.8918,765.6644884623238,0.9794,0,42.858,1.6320319005081858,0.8798,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),5,-2.792
1184,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1403.1,0.4218,1412.2058,1457.234341141265,0.9691,1,1.4175,0.15152306756494419,0.0291,A',CC-stretch/CH-ip (7.7 um),3,-9.106
1185,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",812.7,0.3408,816.4171,833.5890341025117,0.9794,0,42.3161,1.6265056347707985,0.8687,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-3.717
1186,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",834.7,0.2407,834.179,851.7245252195221,0.9794,0,18.713,1.2721434175910502,0.3842,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,0.521
1187,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1511.4,0.1594,1508.4685,1556.566401816118,0.9691,1,20.4898,1.3115377192933233,0.4206,A',CC-stretch (6.2 um),2,2.932
1188,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1446.9,0.149,1452.9268,1499.2537405840471,0.9691,1,23.4082,1.369368019415434,0.4805,A',CC-stretch/CH-ip (7.7 um),3,-6.027
1189,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1458.4,0.1448,1439.0614,1484.946238778248,0.9691,1,10.9234,1.0383578372160038,0.2242,A',CC-stretch/CH-ip (7.7 um),3,19.339
1190,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",907.3,0.1271,900.9615,919.9116806207882,0.9794,0,19.2501,1.2844329899138902,0.3952,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,6.338
1191,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1025.5,0.1257,1029.9737,1051.6374310802532,0.9794,0,13.7231,1.1374522280484862,0.2817,A',ring / CH-ip (9-10.5 um),2,-4.474
1192,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",532.0,0.1135,536.415,547.69756994078,0.9794,0,10.738,1.030923399627219,0.2204,"A""",low / skeletal,2,-4.415
1193,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1500.2,0.0949,1496.3568,1544.0685171808896,0.9691,1,13.0338,1.1150710525838716,0.2676,A',CC-stretch/CH-ip (7.7 um),2,3.843
1194,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",651.1,0.0947,650.8428,664.5321625484991,0.9794,0,13.106,1.1174701636201199,0.2691,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),2,0.257
1195,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1374.0,0.0842,1368.3537,1411.9840057785573,0.9691,1,16.0244,1.2047817772506082,0.329,A',CC-stretch/CH-ip (7.7 um),2,5.646
1196,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",671.6,0.0722,673.7533,687.9245456401878,0.9794,0,6.0329,0.7805261266079464,0.1238,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-2.153
1197,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1550.4,0.0706,1546.2805,1595.5840470539677,0.9691,1,7.7348,0.8884490885564809,0.1588,A',CC-stretch (6.2 um),2,4.12
1198,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1223.8,0.0701,1224.2833,1263.3198844288515,0.9691,1,2.4178,0.38342037324569683,0.0496,A',CH-ip-bend (8.6 um),4,-0.483
1199,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",878.2,0.0685,880.9026,899.4308760465591,0.9794,0,2.9781,0.4739392765991779,0.0611,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-2.703
1200,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1618.2,0.0603,1619.9866,1671.6402848003302,0.9691,1,1.1193,0.04894650376049152,0.023,A',CC-stretch (6.2 um),5,-1.787
1201,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1189.1,0.0512,1190.9548,1228.9286967289238,0.9691,1,4.0319,0.6055097521113878,0.0828,A',CH-ip-bend (8.6 um),4,-1.855
1202,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1318.2,0.0474,1324.7269,1366.966154163657,0.9691,1,14.721,1.1679373127005779,0.3022,A',CC-stretch/CH-ip (7.7 um),2,-6.527
1203,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",802.8,0.0419,805.6326,822.5777006330406,0.9794,0,5.3944,0.7319431466685836,0.1107,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-2.833
1204,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",482.5,0.0394,480.4605,490.5661629569124,0.9794,0,4.6152,0.6641905259500859,0.0947,A',low / skeletal,1,2.039
1205,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",771.1,0.0327,766.5872,782.7110475801511,0.9794,0,6.1458,0.7885784231006929,0.1262,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),4,4.513
1206,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1110.3,0.0321,1100.4233,1135.5105768238573,0.9691,1,3.6727,0.564985454981382,0.0754,A',CH-ip-bend (8.6 um),2,9.877
1207,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",887.2,0.0319,872.4952,890.84664080049,0.9794,0,5.8072,0.7639667833952414,0.1192,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),4,14.705
1208,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1321.7,0.0239,1341.8873,1384.6737178825715,0.9691,1,1.6156,0.20833384449795064,0.0332,A',CC-stretch/CH-ip (7.7 um),2,-20.187
1209,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1262.3,0.0214,1257.0782,1297.160458157053,0.9691,1,3.1973,0.5047833876736135,0.0656,A',CC-stretch/CH-ip (7.7 um),1,5.222
1210,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1389.2,0.0204,1389.9192,1434.237127231452,0.9691,1,34.2205,1.5342863507823628,0.7025,A',CC-stretch/CH-ip (7.7 um),3,-0.719
1211,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1136.6,0.0188,1137.7966,1174.075534000619,0.9691,1,1.5689,0.19559526300552552,0.0322,A',CH-ip-bend (8.6 um),3,-1.197
1212,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",866.3,0.0169,867.1003,885.3382683275473,0.9794,0,6.4578,0.8100845906592491,0.1326,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-0.8
1213,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",717.9,0.0166,719.8657,735.006840923014,0.9794,0,1.6805,0.22543851680549626,0.0345,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-1.966
1214,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",945.7,0.0152,944.1874,964.0467633244843,0.9794,0,1.9038,0.27962132248405586,0.0391,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,1.513
1215,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1036.4,0.0133,1053.7472,1075.9109658974885,0.9794,0,1.597,0.20330491613848292,0.0328,A',ring / CH-ip (9-10.5 um),2,-17.347
1216,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",712.6,0.0122,710.1916,725.1292628139677,0.9794,0,1.2286,0.08941051098354448,0.0252,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),3,2.408
1217,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",3122.0,0.0119,3101.4069,3231.64207564864,0.9597,2,7.0503,0.8482075972144565,0.1447,A',CH-stretch,1,20.593
1218,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",551.0,0.0108,550.949,562.5372677149275,0.9794,0,1.1518,0.0613770741938875,0.0236,A',low / skeletal,3,0.051
1219,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1231.0,0.0104,1218.2686,1257.1134041894545,0.9691,1,5.6275,0.7503155036725576,0.1155,A',CH-ip-bend (8.6 um),4,12.731
1220,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",577.2,0.0086,580.1878,592.3910557484174,0.9794,0,1.1861,0.07412130590629787,0.0243,"A""",low / skeletal,2,-2.988
1221,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1152.4,0.0084,1151.7535,1188.4774533071925,0.9691,1,1.1062,0.0438336541331468,0.0227,A',CH-ip-bend (8.6 um),3,0.647
1222,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",953.0,0.0075,928.0755,947.5959771288544,0.9794,0,6.1427,0.788359305564385,0.1261,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,24.924
1223,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1147.3,0.0068,1142.8175,1179.256526674234,0.9691,1,1.1979,0.07842056491399998,0.0246,A',CH-ip-bend (8.6 um),3,4.482
1224,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1209.8,0.0066,1214.2313,1252.9473738520276,0.9691,1,3.021,0.48015072527328045,0.062,A',CH-ip-bend (8.6 um),5,-4.431
1225,303,C21H13N,0,21,13,1,1,4,0,8,1-A',,10.1016/j.saa.2017.03.044,"dibenz[a,h]acridine""",1202.8,0.0048,1199.7558,1238.0103188525436,0.9691,1,1.8881,0.27602499223857907,0.0388,A',CH-ip-bend (8.6 um),5,3.044
1226,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",3060.8,1.0,3064.3691,3193.048973637595,0.9597,2,2.0883,0.31979288848045084,0.0197,A',CH-stretch,10,-3.569
1227,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",846.3,0.7391,848.3584,866.2021645905655,0.9794,0,85.0444,1.929645721485688,0.8042,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-2.058
1228,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",755.8,0.2217,757.5675,773.501633653257,0.9794,0,26.1157,1.416901671071463,0.247,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-1.768
1229,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",770.9,0.1826,770.2502,786.4510925056156,0.9794,0,2.9234,0.46588824262653616,0.0276,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),4,0.65
1230,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1342.6,0.1609,1331.5697,1374.0271385821898,0.9691,1,16.1367,1.2078147250375943,0.1526,A',CC-stretch/CH-ip (7.7 um),1,11.03
1231,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",815.5,0.1348,808.0948,825.0916887890545,0.9794,0,20.7909,1.317873289551463,0.1966,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),1,7.405
1232,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",648.9,0.1043,648.6387,662.2817030835205,0.9794,0,7.1721,0.8556463362645768,0.0678,"A""",low / skeletal,1,0.261
1233,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1449.0,0.0957,1442.4091,1488.400681044268,0.9691,1,9.377,0.9720639160080223,0.0887,A',CC-stretch/CH-ip (7.7 um),2,6.591
1234,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",544.2,0.0652,549.86,561.4253624668164,0.9794,0,5.3548,0.7287432547162525,0.0506,"A""",low / skeletal,3,-5.66
1235,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1394.7,0.0609,1402.6049,1447.327314002683,0.9691,1,1.2544,0.09843604534036321,0.0119,A',CC-stretch/CH-ip (7.7 um),3,-7.905
1236,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",512.5,0.0522,517.0498,527.9250561568307,0.9794,0,3.1989,0.5050006639268699,0.0302,"A""",low / skeletal,1,-4.55
1237,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1302.9,0.0522,1311.2064,1353.0145495820866,0.9691,1,2.2339,0.349063728125951,0.0211,A',CC-stretch/CH-ip (7.7 um),3,-8.306
1238,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1206.7,0.0522,1195.6065,1233.7287173666289,0.9691,1,3.0323,0.4817721659241758,0.0287,A',CH-ip-bend (8.6 um),2,11.093
1239,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1416.0,0.0435,1420.3091,1465.596016922918,0.9691,1,1.1862,0.0741579196973159,0.0112,A',CC-stretch/CH-ip (7.7 um),3,-4.309
1240,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",1132.7,0.0435,1127.9978,1163.964296770199,0.9691,1,5.1436,0.7112671876480275,0.0486,A',CH-ip-bend (8.6 um),3,4.702
1241,284,C22H12,0,22,12,0,0,6,6,0,1-A',,10.1021/jp983482y,"benzo[g,h,i]perylene",776.8,0.037,773.4284,789.6961404941801,0.9794,0,4.8625,0.6868596143337642,0.046,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),4,3.372
